# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
231838at7742	Complete	scaffold_4	89707544	89763405	+	515.8	313
232256at7742	Complete	scaffold_2	38764377	39031991	+	490.1	301
232468at7742	Complete	scaffold_6	130485474	130490767	-	488.2	342
232734at7742	Complete	scaffold_6	35639868	35642931	-	482.0	382
232798at7742	Complete	scaffold_4	191172878	191203272	+	614.1	379
232849at7742	Complete	scaffold_4	86841495	86864209	+	277.8	277
232857at7742	Complete	scaffold_2	205977644	205980128	-	516.6	463
233465at7742	Complete	scaffold_1	371539304	371721290	+	506.6	331
233490at7742	Complete	scaffold_6	25978948	25986231	-	758.4	394
233794at7742	Complete	scaffold_22	3453539	3460859	+	636.9	383
233977at7742	Complete	scaffold_4	86098096	86099223	+	457.5	241
234228at7742	Complete	scaffold_3	153669895	153763191	-	565.9	299
234247at7742	Complete	scaffold_2	249110517	249119078	+	599.2	265
234511at7742	Duplicated	scaffold_4	205767270	205783304	+	659.3	377
234511at7742	Duplicated	scaffold_5	83235116	83236474	+	658.3	377
234637at7742	Complete	scaffold_6	30039084	30066351	+	388.2	280
234786at7742	Complete	scaffold_14	669645	686350	-	349.5	291
234804at7742	Complete	scaffold_3	218965164	218977658	+	386.5	272
234920at7742	Complete	scaffold_9	23572823	23584892	-	587.0	269
235046at7742	Complete	scaffold_3	126368936	126370045	-	570.1	281
235274at7742	Complete	scaffold_7	162764969	162771823	-	806.3	430
235284at7742	Complete	scaffold_7	88568780	88577874	-	845.9	455
235319at7742	Complete	scaffold_4	33066338	33071962	+	460.2	290
235335at7742	Complete	scaffold_1	169690442	169730690	-	562.2	300
235347at7742	Complete	scaffold_1	407870405	407871514	-	730.1	330
235735at7742	Complete	scaffold_5	133313798	133617423	-	536.9	299
235765at7742	Complete	scaffold_6	130907400	130921028	-	498.4	319
235827at7742	Complete	scaffold_5	143628739	143669684	-	707.7	348
236098at7742	Complete	scaffold_6	17450429	17476052	-	439.2	282
236145at7742	Complete	scaffold_7	84619659	84637833	+	629.5	347
236417at7742	Missing
236439at7742	Complete	scaffold_7	33251047	33268422	-	466.6	311
236476at7742	Complete	scaffold_16	866858	884272	+	517.2	359
236514at7742	Complete	scaffold_7	153693622	153696336	+	545.5	286
236607at7742	Complete	scaffold_7	54365383	54375885	+	663.3	520
236610at7742	Missing
236895at7742	Complete	scaffold_35	1316348	1322161	+	426.1	320
236910at7742	Complete	scaffold_10	10025144	10031966	+	691.3	375
237258at7742	Complete	scaffold_15	1336229	1343432	-	513.5	310
237266at7742	Complete	scaffold_11	17293748	17305846	+	543.6	356
237440at7742	Duplicated	scaffold_12	26404401	26405501	-	617.4	324
237440at7742	Duplicated	scaffold_6	25274797	25277746	-	600.5	324
237455at7742	Complete	scaffold_16	3053598	3054680	+	431.2	285
237617at7742	Complete	scaffold_2	219143650	219164112	-	506.5	290
237620at7742	Complete	scaffold_9	5196380	5214487	-	424.3	457
237959at7742	Complete	scaffold_4	192758827	192769543	-	631.8	357
238049at7742	Complete	scaffold_3	314218573	314240580	+	486.6	266
238259at7742	Missing
238417at7742	Missing
238523at7742	Complete	scaffold_5	192124094	192130689	-	608.2	343
238694at7742	Complete	scaffold_5	77789836	77800363	+	561.9	306
238721at7742	Complete	scaffold_6	46288505	46305635	+	416.8	296
238829at7742	Complete	scaffold_2	204160644	204161906	-	676.6	361
238925at7742	Complete	scaffold_6	59709778	59734404	+	423.6	270
239094at7742	Duplicated	scaffold_1	424861916	424869954	+	482.5	288
239094at7742	Duplicated	scaffold_6	169942869	169943665	-	415.0	246
239108at7742	Complete	scaffold_13	695584	705931	+	606.8	465
239289at7742	Complete	scaffold_7	11911748	11928565	+	652.5	381
239308at7742	Complete	scaffold_19	6355973	6374291	+	481.7	329
239324at7742	Complete	scaffold_1	424098732	424166008	+	720.3	362
239338at7742	Complete	scaffold_2	83273639	83286660	-	1002.6	484
239444at7742	Complete	scaffold_12	41999181	42022316	-	562.4	308
239469at7742	Complete	scaffold_4	26224356	26231484	-	504.5	262
239538at7742	Complete	scaffold_2	196773599	196774756	-	487.9	279
239559at7742	Complete	scaffold_7	133253759	133280594	+	671.5	332
239682at7742	Complete	scaffold_1	217380531	217403121	-	243.0	170
239695at7742	Complete	scaffold_7	127639890	127694874	+	565.0	334
239731at7742	Complete	scaffold_4	86741777	86766899	-	411.0	287
239747at7742	Complete	scaffold_6	79268841	79278673	-	557.1	371
239772at7742	Complete	scaffold_5	136170692	136192574	-	722.8	493
239783at7742	Complete	scaffold_6	58294398	58302272	+	708.7	458
239989at7742	Complete	scaffold_5	78644388	78646593	-	611.4	311
240011at7742	Complete	scaffold_14	7053675	7055630	-	707.8	366
240065at7742	Complete	scaffold_6	109022146	109048573	-	319.6	313
240075at7742	Complete	scaffold_6	139471363	139488094	+	550.8	507
240294at7742	Complete	scaffold_3	204135430	204197267	-	524.5	311
240403at7742	Complete	scaffold_3	276226218	276228949	-	478.6	316
240465at7742	Complete	scaffold_5	25280140	25283291	+	723.0	383
240576at7742	Complete	scaffold_9	5605810	5619014	-	443.8	296
241002at7742	Complete	scaffold_7	86560897	86589658	+	563.4	316
241207at7742	Complete	scaffold_4	9977223	10171830	+	380.6	338
241208at7742	Missing
241220at7742	Complete	scaffold_1	32010933	32024173	-	614.6	384
241288at7742	Complete	scaffold_9	22453807	22542155	+	540.3	337
241352at7742	Complete	scaffold_2	264844027	264845019	+	556.7	289
241473at7742	Missing
241590at7742	Complete	scaffold_2	257057946	257073479	-	422.3	254
241887at7742	Complete	scaffold_2	15812737	15828586	+	539.1	293
241923at7742	Complete	scaffold_2	232254602	232262647	+	485.3	380
241953at7742	Complete	scaffold_4	120549495	120557234	+	467.5	346
242072at7742	Complete	scaffold_1	192795272	192821165	-	512.0	301
242369at7742	Complete	scaffold_2	139756301	139775002	+	475.2	253
242394at7742	Missing
242487at7742	Complete	scaffold_6	16882985	16895516	-	477.4	318
242641at7742	Complete	scaffold_1	1134227	1137633	-	672.0	314
242895at7742	Complete	scaffold_34	322719	326229	-	417.8	313
242951at7742	Complete	scaffold_2	135891663	135974119	-	556.9	326
242979at7742	Complete	scaffold_5	7062314	7066593	-	447.2	240
243222at7742	Complete	scaffold_7	128760882	128988243	+	439.0	251
243425at7742	Complete	scaffold_3	217681968	217689837	+	314.5	189
243571at7742	Complete	scaffold_6	42180085	42187899	-	621.0	347
243575at7742	Complete	scaffold_7	164197734	164206668	+	504.7	352
243611at7742	Complete	scaffold_2	330296292	330338084	+	479.4	344
243836at7742	Complete	scaffold_3	294512897	294574938	+	547.9	316
243851at7742	Complete	scaffold_3	297544885	297569712	-	627.0	316
243977at7742	Complete	scaffold_8	14358555	14398369	+	500.5	281
244028at7742	Complete	scaffold_6	32310810	32359523	+	465.6	278
244272at7742	Complete	scaffold_8	53629777	53631021	-	644.1	329
244439at7742	Missing
244702at7742	Complete	scaffold_7	80801154	80816346	-	458.6	303
245053at7742	Complete	scaffold_5	45126195	45129135	-	480.3	299
245056at7742	Complete	scaffold_3	203744991	203774306	-	569.6	327
245117at7742	Complete	scaffold_10	20145269	20148539	-	499.9	338
245299at7742	Complete	scaffold_1	68483360	68528677	+	402.1	272
245433at7742	Complete	scaffold_4	39120917	39190962	-	516.7	336
245445at7742	Complete	scaffold_11	13171810	13208736	+	399.4	275
245463at7742	Complete	scaffold_14	2403591	2443718	+	523.6	350
245482at7742	Complete	scaffold_2	225992163	226010001	+	723.5	460
245611at7742	Complete	scaffold_1	231335415	231352038	-	592.9	322
245662at7742	Complete	scaffold_5	170019338	170060747	+	556.9	307
245921at7742	Complete	scaffold_47	494588	502990	-	567.2	298
245932at7742	Complete	scaffold_4	176470472	176496456	-	754.6	425
246297at7742	Complete	scaffold_7	145763877	145768669	+	473.6	287
246301at7742	Complete	scaffold_2	104010	106850	-	387.8	296
246371at7742	Complete	scaffold_5	10702808	10717260	+	419.3	252
246595at7742	Complete	scaffold_1	242612888	242645707	+	256.6	167
247398at7742	Duplicated	scaffold_2	90670454	90671427	-	458.1	286
247398at7742	Duplicated	scaffold_8	43659536	43751755	-	453.6	253
247622at7742	Complete	scaffold_4	174445839	174467016	+	176.5	199
248028at7742	Complete	scaffold_5	176325660	176352479	-	779.7	421
248163at7742	Complete	scaffold_7	146591058	146602068	-	535.4	299
248280at7742	Complete	scaffold_8	67215342	67221942	+	552.8	361
248515at7742	Complete	scaffold_4	161638078	161646263	+	265.6	200
248600at7742	Complete	scaffold_13	9664446	9736917	-	553.4	321
248682at7742	Complete	scaffold_1	348142	367258	-	675.1	325
248693at7742	Complete	scaffold_5	47959959	47970299	+	559.6	336
248762at7742	Complete	scaffold_5	46770285	46780938	-	581.6	351
248773at7742	Complete	scaffold_1	17827921	17843917	-	382.3	276
249120at7742	Complete	scaffold_12	37990452	37993319	+	379.6	312
249392at7742	Complete	scaffold_17	6362240	6365027	-	446.4	304
249399at7742	Complete	scaffold_27	3638791	3642574	-	212.2	214
249530at7742	Complete	scaffold_4	183693007	183702650	-	497.7	281
249629at7742	Complete	scaffold_7	58558482	58559621	-	420.4	272
249652at7742	Complete	scaffold_5	176482322	176500571	-	538.0	297
249694at7742	Complete	scaffold_11	51058378	51067932	-	602.2	326
249853at7742	Complete	scaffold_1	17805836	17824615	+	468.7	268
249877at7742	Complete	scaffold_24	1180761	1184088	+	313.9	231
250138at7742	Complete	scaffold_4	49883897	49896884	-	625.8	371
250198at7742	Complete	scaffold_5	222269631	222290123	+	585.0	372
250310at7742	Complete	scaffold_5	60614488	60627137	-	671.8	327
250326at7742	Complete	scaffold_3	316500472	316518893	+	466.4	291
250442at7742	Missing
250963at7742	Complete	scaffold_4	30966819	30983440	-	637.7	399
251278at7742	Complete	scaffold_2	231482999	231486411	-	538.7	290
251459at7742	Complete	scaffold_5	140070539	140075280	-	610.5	300
251465at7742	Complete	scaffold_5	195362082	195364294	+	439.0	255
251511at7742	Complete	scaffold_5	35427697	35449577	-	696.3	377
251667at7742	Duplicated	scaffold_1	132195360	132196825	+	633.7	384
251667at7742	Duplicated	scaffold_2	228689451	228713247	+	709.6	384
251896at7742	Complete	scaffold_5	54438481	54445614	-	567.9	310
252200at7742	Complete	scaffold_4	39927202	39950107	+	468.6	278
252307at7742	Complete	scaffold_12	41470762	41507845	+	423.3	260
252398at7742	Complete	scaffold_41	765397	768583	+	373.0	294
252546at7742	Complete	scaffold_7	132268561	132470425	+	418.6	283
252557at7742	Complete	scaffold_1	422322550	422326031	-	739.5	546
252714at7742	Complete	scaffold_12	47216531	47230104	+	619.8	331
252806at7742	Missing
253042at7742	Complete	scaffold_6	135033069	135036328	+	398.6	280
253119at7742	Complete	scaffold_16	5306137	5318983	+	681.6	418
253322at7742	Complete	scaffold_4	134387570	134428558	+	435.0	246
253625at7742	Missing
253661at7742	Complete	scaffold_1	287599257	287664489	+	388.0	229
253823at7742	Complete	scaffold_4	189971935	190058013	-	755.7	717
254316at7742	Complete	scaffold_5	70878614	71001275	-	645.5	417
254424at7742	Complete	scaffold_9	2778560	2791384	-	248.4	232
254455at7742	Missing
254518at7742	Complete	scaffold_1	320221747	320245424	-	548.5	299
254818at7742	Complete	scaffold_13	922464	950201	-	413.1	300
254847at7742	Complete	scaffold_5	72866560	72916211	+	553.5	270
255237at7742	Complete	scaffold_3	72468965	72519057	-	532.4	301
255423at7742	Complete	scaffold_1	246566314	246606426	+	442.5	261
255469at7742	Complete	scaffold_1	294999696	295000706	+	644.8	303
255497at7742	Complete	scaffold_13	2987679	3009354	-	468.9	280
255610at7742	Complete	scaffold_6	133349694	133366140	+	502.6	316
255782at7742	Complete	scaffold_7	146369145	146535523	-	677.5	324
256267at7742	Complete	scaffold_2	231606731	231612488	-	436.6	518
256348at7742	Complete	scaffold_13	13007939	13013892	+	680.0	401
256457at7742	Complete	scaffold_6	39098108	39127636	+	473.9	310
256473at7742	Complete	scaffold_6	53122898	53149955	+	329.4	292
256510at7742	Complete	scaffold_16	7532816	7538854	+	453.1	315
256936at7742	Complete	scaffold_15	1106724	1123185	+	534.1	406
256968at7742	Complete	scaffold_5	216971890	217002797	+	398.0	247
257196at7742	Duplicated	scaffold_1	172296076	172321276	-	585.9	339
257196at7742	Duplicated	scaffold_7	63999563	64000780	+	618.1	346
257212at7742	Complete	scaffold_5	76215468	76224167	+	603.3	328
257379at7742	Complete	scaffold_3	126650149	126651162	+	398.8	248
257487at7742	Complete	scaffold_12	33991752	34112995	-	540.7	296
257616at7742	Complete	scaffold_6	49006698	49011841	+	289.0	228
257699at7742	Duplicated	scaffold_20	4385041	4386652	+	764.9	429
257699at7742	Duplicated	scaffold_20	6587488	6589099	-	765.1	432
257699at7742	Duplicated	scaffold_6	75692385	75712676	+	659.5	409
257726at7742	Complete	scaffold_1	423073119	423107687	-	791.9	618
257768at7742	Complete	scaffold_8	45793813	45991253	+	598.6	304
257782at7742	Complete	scaffold_4	161531521	161566003	-	481.8	276
257925at7742	Complete	scaffold_8	45409367	45428595	-	462.0	277
257976at7742	Complete	scaffold_1	145976091	146063945	-	552.4	346
258381at7742	Complete	scaffold_5	135537611	135540333	+	463.4	325
258445at7742	Complete	scaffold_34	1161127	1180651	+	644.2	417
258449at7742	Complete	scaffold_6	175414350	175451476	+	531.0	359
258712at7742	Complete	scaffold_1	268135570	268145580	+	473.0	265
258747at7742	Complete	scaffold_2	293766919	293772048	+	618.6	355
258916at7742	Complete	scaffold_31	1474310	1480825	+	270.0	253
258997at7742	Complete	scaffold_2	369700582	369742791	-	536.4	282
259004at7742	Complete	scaffold_2	168323150	168340110	+	399.2	253
259058at7742	Complete	scaffold_5	72979972	73003733	+	580.3	319
259089at7742	Complete	scaffold_34	1076382	1080214	+	473.9	326
259157at7742	Complete	scaffold_1	434874668	434930563	+	533.9	340
259790at7742	Complete	scaffold_2	281873267	281880465	-	416.9	302
259863at7742	Complete	scaffold_10	11643925	11645118	+	467.4	267
259882at7742	Complete	scaffold_6	42524409	42525437	+	358.4	246
260062at7742	Complete	scaffold_3	276120000	276123007	+	362.8	262
260107at7742	Complete	scaffold_12	43659524	43681387	-	545.0	274
260359at7742	Complete	scaffold_1	330349439	330385472	-	537.1	288
260364at7742	Complete	scaffold_3	90026617	90048912	-	407.0	248
260439at7742	Complete	scaffold_1	283434712	283456527	-	449.3	284
260562at7742	Complete	scaffold_2	281147752	281200988	-	417.7	353
260711at7742	Complete	scaffold_8	29816078	29829350	+	386.3	250
260905at7742	Complete	scaffold_2	243200448	243205841	+	535.5	321
261072at7742	Complete	scaffold_1	325867362	325910682	+	563.2	272
261091at7742	Complete	scaffold_1	329563336	329572905	-	493.0	268
261158at7742	Complete	scaffold_3	193344515	193350384	+	558.7	297
261213at7742	Complete	scaffold_3	31108307	31186089	+	531.3	292
261266at7742	Complete	scaffold_1	28685514	28686722	+	497.1	321
261523at7742	Complete	scaffold_7	6006483	6025710	+	361.1	197
261602at7742	Complete	scaffold_1	306064975	306076564	-	327.1	244
261612at7742	Complete	scaffold_6	40067012	40177865	+	586.3	267
261658at7742	Complete	scaffold_8	17901093	17916446	-	537.4	298
261684at7742	Complete	scaffold_2	107563268	107578988	+	611.2	334
261794at7742	Complete	scaffold_22	3039149	3045652	-	429.5	346
261976at7742	Complete	scaffold_2	231557417	231561232	-	199.7	195
262189at7742	Complete	scaffold_1	133017	147771	-	436.3	228
262221at7742	Complete	scaffold_4	201598893	201613798	-	393.7	242
262337at7742	Complete	scaffold_1	144974905	144998808	+	555.9	280
262790at7742	Complete	scaffold_1	283461846	283496188	+	477.3	280
262798at7742	Complete	scaffold_3	156652933	156700804	-	623.7	362
262895at7742	Complete	scaffold_1	306101241	306128744	+	542.5	267
262915at7742	Complete	scaffold_2	55655702	55656679	-	334.1	218
263068at7742	Complete	scaffold_9	19623332	19662131	+	351.3	272
263171at7742	Complete	scaffold_2	235757772	235767890	+	604.8	333
263251at7742	Complete	scaffold_35	212156	229083	+	482.4	260
263280at7742	Complete	scaffold_7	146937417	147156573	+	422.7	256
263652at7742	Complete	scaffold_1	303538398	303549760	+	356.2	244
263794at7742	Missing
263991at7742	Complete	scaffold_7	60928328	60933953	-	356.5	220
264056at7742	Complete	scaffold_1	37224148	37238843	+	319.0	182
264124at7742	Complete	scaffold_5	191365767	191372125	-	405.2	275
264221at7742	Complete	scaffold_1	18373902	18383211	+	447.2	349
264239at7742	Complete	scaffold_7	79856389	79865870	-	665.3	417
264251at7742	Complete	scaffold_10	10961733	10963340	+	566.0	377
264273at7742	Duplicated	scaffold_2	147458987	147459907	+	588.6	277
264273at7742	Duplicated	scaffold_2	34870626	34893212	-	584.8	277
264320at7742	Complete	scaffold_3	217696140	217716316	-	533.4	311
264510at7742	Complete	scaffold_2	738587	745734	-	607.6	318
264645at7742	Complete	scaffold_2	231649269	231652242	+	550.1	392
264650at7742	Complete	scaffold_4	186576340	186595790	-	433.7	257
264772at7742	Complete	scaffold_5	197953121	197956734	+	452.9	283
264816at7742	Missing
265085at7742	Complete	scaffold_5	107962417	108161794	+	595.9	284
265210at7742	Complete	scaffold_12	44199814	44228002	-	447.4	261
265369at7742	Complete	scaffold_2	127616430	127625817	+	549.8	300
265531at7742	Complete	scaffold_3	184604601	184638355	+	503.3	274
265605at7742	Complete	scaffold_3	50869703	50878629	-	576.1	308
265814at7742	Complete	scaffold_2	331826332	331839252	-	446.5	227
266056at7742	Complete	scaffold_6	53060001	53070684	+	491.2	276
266219at7742	Complete	scaffold_13	13218329	13221090	+	492.8	347
266228at7742	Complete	scaffold_7	134363589	134408572	-	697.7	360
266521at7742	Complete	scaffold_9	37603904	37610832	+	343.7	251
266654at7742	Complete	scaffold_8	56508289	56574967	+	529.8	285
266826at7742	Complete	scaffold_22	125622	216652	+	436.5	266
266927at7742	Complete	scaffold_27	877538	887577	-	552.2	313
266944at7742	Complete	scaffold_4	1552564	1563308	+	429.3	272
266951at7742	Missing
267121at7742	Complete	scaffold_35	203821	205826	-	395.0	255
267268at7742	Complete	scaffold_15	1548545	1552541	-	373.5	251
267296at7742	Complete	scaffold_4	201887406	201890498	-	484.8	301
267345at7742	Complete	scaffold_7	160180286	160189952	-	328.7	275
267724at7742	Complete	scaffold_9	24295565	24310124	+	568.9	293
268237at7742	Complete	scaffold_1	364092988	364117232	-	594.2	440
268274at7742	Complete	scaffold_5	198555014	198594249	-	475.4	270
268420at7742	Complete	scaffold_17	6132192	6133229	+	316.4	199
268430at7742	Complete	scaffold_11	9791641	9809852	+	523.3	283
268484at7742	Complete	scaffold_4	198857679	198875819	-	371.3	265
268563at7742	Complete	scaffold_2	60767382	60814165	+	706.1	577
268813at7742	Duplicated	scaffold_28	2998954	2999814	+	218.8	243
268813at7742	Duplicated	scaffold_28	2999906	3000739	+	191.4	243
268926at7742	Complete	scaffold_2	321610071	321621267	+	425.1	264
268947at7742	Complete	scaffold_4	161580042	161586995	-	499.2	338
269102at7742	Complete	scaffold_7	159964501	159969850	-	397.4	225
269163at7742	Complete	scaffold_1	287228578	287389071	+	280.0	218
269168at7742	Complete	scaffold_17	7119133	7125981	-	390.6	259
269302at7742	Complete	scaffold_2	137285700	137343281	+	522.9	448
269540at7742	Complete	scaffold_2	211158994	211179958	+	675.5	400
269700at7742	Complete	scaffold_3	299433427	299459265	-	520.6	308
270024at7742	Complete	scaffold_12	19393659	19569084	-	353.8	226
270182at7742	Complete	scaffold_2	147104731	147138553	+	418.6	242
270327at7742	Complete	scaffold_3	184718972	184746230	+	614.0	684
270381at7742	Complete	scaffold_1	53438164	53460458	-	469.2	244
270426at7742	Complete	scaffold_7	20827031	20831609	-	466.0	288
270432at7742	Complete	scaffold_5	79382903	79557245	-	419.9	275
270435at7742	Complete	scaffold_5	222190107	222192128	+	386.1	211
270566at7742	Complete	scaffold_19	6473342	6493105	+	556.7	315
270710at7742	Complete	scaffold_4	42509063	42531024	-	422.1	259
270868at7742	Complete	scaffold_5	15981944	16013527	+	470.7	261
270938at7742	Complete	scaffold_3	237004307	237115625	-	251.3	175
271060at7742	Complete	scaffold_2	267398142	267399634	-	401.6	268
271121at7742	Complete	scaffold_2	223856501	223863358	-	615.6	315
271228at7742	Complete	scaffold_28	891290	892345	+	259.2	285
271346at7742	Complete	scaffold_6	104204805	104235030	-	512.3	266
271347at7742	Complete	scaffold_9	44612584	44614116	+	329.7	238
271425at7742	Complete	scaffold_2	276568934	276578599	-	438.5	253
271622at7742	Complete	scaffold_4	856965	860468	-	489.0	258
272002at7742	Complete	scaffold_10	9668311	9673515	+	562.3	323
272130at7742	Complete	scaffold_8	27286341	27307102	+	432.4	234
272309at7742	Complete	scaffold_35	1261913	1267398	-	544.4	335
272432at7742	Complete	scaffold_5	134177464	134211205	-	135.0	182
272582at7742	Complete	scaffold_4	139127077	139141839	+	356.8	232
272794at7742	Complete	scaffold_14	7756924	7778685	+	490.2	264
273166at7742	Complete	scaffold_6	122807394	122814384	+	543.6	298
273271at7742	Complete	scaffold_4	48994751	49007824	+	585.9	308
273483at7742	Complete	scaffold_5	114148128	114173747	+	508.9	277
273485at7742	Complete	scaffold_5	197611409	197622370	-	509.4	282
273629at7742	Complete	scaffold_4	170565676	170584716	-	354.1	243
273630at7742	Complete	scaffold_4	203259783	203377092	-	615.0	417
273631at7742	Complete	scaffold_3	224773952	224799408	-	428.7	323
273713at7742	Complete	scaffold_7	53437090	53452983	+	555.3	250
273897at7742	Complete	scaffold_5	162685060	162699880	-	247.8	207
273941at7742	Complete	scaffold_6	68638148	68700355	-	494.6	267
273954at7742	Complete	scaffold_1	35970980	35985649	-	454.8	270
273993at7742	Complete	scaffold_1	217632813	217664745	-	533.4	337
274411at7742	Complete	scaffold_7	98780245	98787321	-	385.0	261
274480at7742	Complete	scaffold_5	222629123	222641811	+	345.3	233
274707at7742	Complete	scaffold_4	45374921	45403854	-	355.3	245
274709at7742	Complete	scaffold_2	79738848	79757889	+	572.1	274
274732at7742	Complete	scaffold_7	60127853	60166971	-	510.0	307
274906at7742	Complete	scaffold_7	32412584	32437674	-	405.5	267
275050at7742	Complete	scaffold_7	99836721	99846132	-	397.8	231
275256at7742	Complete	scaffold_4	196088978	196095148	-	469.2	289
275273at7742	Missing
275566at7742	Complete	scaffold_2	196878486	196903183	-	441.8	273
275603at7742	Complete	scaffold_7	81729772	81766167	+	536.0	271
275715at7742	Complete	scaffold_34	1128620	1132990	-	544.4	280
275720at7742	Complete	scaffold_4	208310221	208340478	-	480.8	314
275781at7742	Complete	scaffold_6	96994166	97002507	+	491.8	249
275875at7742	Missing
276229at7742	Complete	scaffold_28	1663579	1664571	-	69.3	258
276337at7742	Complete	scaffold_1	17867107	17901645	+	311.5	203
276401at7742	Complete	scaffold_2	378625696	378638645	-	406.1	285
276660at7742	Complete	scaffold_1	298679981	298682606	-	344.1	203
276691at7742	Complete	scaffold_5	172239705	172349795	-	497.4	253
276761at7742	Complete	scaffold_1	424750679	424785810	-	308.7	209
276779at7742	Complete	scaffold_5	11665540	11670187	+	485.1	265
277067at7742	Complete	scaffold_6	124906314	124921485	+	437.9	248
277109at7742	Complete	scaffold_5	182119609	182174056	-	357.6	250
277134at7742	Complete	scaffold_17	1133576	1169175	-	493.6	266
277217at7742	Complete	scaffold_1	117736839	117753472	-	571.9	325
277226at7742	Complete	scaffold_1	407659662	407760936	-	541.1	270
277286at7742	Complete	scaffold_2	158213649	158221237	-	593.2	420
277361at7742	Complete	scaffold_2	103428144	103465474	+	479.2	250
277508at7742	Missing
277524at7742	Complete	scaffold_1	16131765	16156608	-	303.4	247
277616at7742	Complete	scaffold_5	12818635	12832489	-	622.9	312
277665at7742	Complete	scaffold_4	224287446	224296935	-	728.6	396
277748at7742	Complete	scaffold_14	16666674	16674140	+	406.1	247
277807at7742	Complete	scaffold_5	203546217	203655595	-	572.2	275
278070at7742	Missing
278076at7742	Complete	scaffold_12	47579832	47588788	-	550.0	327
278370at7742	Missing
278384at7742	Complete	scaffold_11	575324	608870	-	508.4	274
278647at7742	Complete	scaffold_6	73023675	73056410	-	594.7	276
278787at7742	Complete	scaffold_4	61551500	61570766	+	308.1	224
278895at7742	Missing
278954at7742	Complete	scaffold_6	38961994	39056454	-	747.3	470
279092at7742	Complete	scaffold_14	16363429	16366343	+	418.4	266
279170at7742	Complete	scaffold_44	61063	74684	+	377.5	261
279227at7742	Duplicated	scaffold_10	39461369	39462616	-	391.7	512
279227at7742	Duplicated	scaffold_5	42073032	42074675	+	425.8	681
279227at7742	Duplicated	scaffold_6	93300862	93302037	+	404.7	540
279227at7742	Duplicated	scaffold_7	57947367	57948797	+	396.9	784
279246at7742	Complete	scaffold_9	40179747	40191283	-	539.6	295
279373at7742	Complete	scaffold_1	367494285	367504161	+	374.0	269
279400at7742	Missing
279455at7742	Complete	scaffold_6	128498916	128500289	+	642.4	391
279816at7742	Complete	scaffold_13	1097595	1105529	+	298.5	197
279997at7742	Complete	scaffold_22	3171077	3184064	+	307.1	208
280016at7742	Complete	scaffold_1	228201148	228231252	+	517.2	264
280159at7742	Complete	scaffold_3	307276515	307293781	+	545.5	303
280261at7742	Complete	scaffold_2	231471327	231474857	+	263.4	372
280287at7742	Complete	scaffold_2	364461426	364496533	-	485.4	245
280430at7742	Complete	scaffold_5	7924422	7951841	-	336.1	216
280447at7742	Complete	scaffold_10	3693523	3783006	-	685.2	342
280642at7742	Missing
280649at7742	Complete	scaffold_2	200094267	200158102	-	487.2	249
280704at7742	Complete	scaffold_2	118280416	118310896	-	581.6	278
280833at7742	Complete	scaffold_16	6852703	6880156	-	426.9	227
280835at7742	Complete	scaffold_9	11871783	11896300	-	470.4	257
281159at7742	Complete	scaffold_5	215456060	215471080	-	341.8	249
281245at7742	Complete	scaffold_1	297712130	297722563	+	415.0	252
281413at7742	Complete	scaffold_14	16674651	16697580	+	365.9	339
281421at7742	Complete	scaffold_5	222091415	222093232	-	479.0	262
281526at7742	Complete	scaffold_9	45574805	45591466	-	355.1	212
281785at7742	Complete	scaffold_2	359074187	359083907	+	504.1	306
281807at7742	Complete	scaffold_13	12782655	12803229	-	581.2	308
281858at7742	Complete	scaffold_13	3556957	3563516	-	403.1	270
281891at7742	Complete	scaffold_4	60316018	60561880	-	258.6	320
282590at7742	Complete	scaffold_4	148290973	148400036	-	479.8	295
283060at7742	Complete	scaffold_6	124997993	124999864	-	423.5	226
283441at7742	Missing
283449at7742	Complete	scaffold_2	40986671	41012565	+	464.6	255
283469at7742	Complete	scaffold_7	77613625	77741326	+	414.0	205
283522at7742	Complete	scaffold_2	51397519	51429808	+	435.1	453
283821at7742	Complete	scaffold_6	113191202	113201832	-	400.3	250
283910at7742	Complete	scaffold_7	40481254	40564326	+	344.7	195
284061at7742	Complete	scaffold_6	175347220	175396407	-	497.9	262
284145at7742	Complete	scaffold_14	16808469	16811052	-	342.7	243
284429at7742	Complete	scaffold_2	317700570	317886729	+	822.0	883
284498at7742	Missing
284527at7742	Complete	scaffold_4	40475191	40491313	-	442.5	250
284651at7742	Complete	scaffold_6	334335	338792	+	581.2	294
284666at7742	Complete	scaffold_4	125918058	125936861	+	312.8	176
285172at7742	Complete	scaffold_5	197720191	197727861	-	312.0	237
285180at7742	Complete	scaffold_2	182424982	182444065	+	502.2	315
285264at7742	Missing
285297at7742	Complete	scaffold_7	83642843	83649330	+	481.5	249
285301at7742	Complete	scaffold_1	47090885	47134630	-	459.0	223
285352at7742	Complete	scaffold_8	11302714	11317635	+	507.2	277
285488at7742	Complete	scaffold_1	225355205	225468792	+	442.0	263
285589at7742	Complete	scaffold_1	67770407	67788840	-	377.7	239
286081at7742	Complete	scaffold_6	200849549	200863965	-	435.0	238
